kode_kecamatan,kode_kabupaten,kode_provinsi,name
03,14,33,Masaran
04,14,33,Kedawung
05,14,33,Sambirejo
06,14,33,Gondang
07,14,33,Sambungmacan (Sambung Macan)
08,14,33,Ngrampal
09,14,33,Karangmalang
10,14,33,Sragen
11,14,33,Sidoharjo
12,14,33,Tanon
13,14,33,Gemolong
14,14,33,Miri
15,14,33,Sumberlawang
16,14,33,Mondokan
17,14,33,Sukodono
18,14,33,Gesi
19,14,33,Tangen
20,14,33,Jenar
01,15,33,Kedungjati
02,15,33,Karangrayung
03,15,33,Penawangan
04,15,33,Toroh
05,15,33,Geyer
06,15,33,Pulokulon
07,15,33,Kradenan
08,15,33,Gabus
09,15,33,Ngaringan
10,15,33,Wirosari
11,15,33,Tawangharjo
12,15,33,Grobogan
13,15,33,Purwodadi
14,15,33,Brati
15,15,33,Klambu
16,15,33,Godong
17,15,33,Gubug
18,15,33,Tegowanu
19,15,33,Tanggungharjo
01,16,33,Jati
02,16,33,Randublatung
03,16,33,Kradenan
04,16,33,Kedungtuban
05,16,33,Cepu
06,16,33,Sambong
07,16,33,Jiken
08,16,33,Jepon
09,16,33,Blora (Blora kota)
10,16,33,Tunjungan
11,16,33,Banjarejo
12,16,33,Ngawen
13,16,33,Kunduran
14,16,33,Todanan
15,16,33,Bogorejo
16,16,33,Japah
01,17,33,Sumber
02,17,33,Bulu
03,17,33,Gunem
04,17,33,Sale
05,17,33,Sarang
06,17,33,Sedan
07,17,33,Pamotan
08,17,33,Sulang
09,17,33,Kaliori
10,17,33,Rembang
11,17,33,Pancur
12,17,33,Kragan
13,17,33,Sluke
14,17,33,Lasem
01,18,33,Sukolilo
02,18,33,Kayen
03,18,33,Tambakromo
04,18,33,Winong
05,18,33,Pucakwangi
06,18,33,Jaken
07,18,33,Batangan
08,18,33,Juwana
09,18,33,Jakenan
10,18,33,Pati
11,18,33,Gabus
12,18,33,Margorejo
13,18,33,Gembong
14,18,33,Tlogowungu
15,18,33,Wedarijaksa
16,18,33,Margoyoso
17,18,33,Gunungwungkal
18,18,33,Cluwak
19,18,33,Tayu
20,18,33,Dukuhseti
21,18,33,Trangkil
01,19,33,Kaliwungu
02,19,33,Kota Kudus (Kudus Kota)
03,19,33,Jati
04,19,33,Undaan
05,19,33,Mejobo
06,19,33,Jekulo
07,19,33,Bae
08,19,33,Gebog
09,19,33,Dawe
01,20,33,Kedung
02,20,33,Pecangaan
03,20,33,Welahan
04,20,33,Mayong
05,20,33,Batealit
06,20,33,Jepara
07,20,33,Mlonggo
08,20,33,Bangsri
09,20,33,Keling
10,20,33,Karimunjawa (Karimun Jawa)
11,20,33,Tahunan
12,20,33,Nalumsari
13,20,33,Kalinyamatan
14,20,33,Kembang
15,20,33,Pakis Aji
16,20,33,Donorojo
01,21,33,Mranggen
02,21,33,Karangawen
03,21,33,Guntur
04,21,33,Sayung
05,21,33,Karangtengah (Karang Tengah)
06,21,33,Wonosalam
07,21,33,Dempet
08,21,33,Gajah
09,21,33,Karanganyar
10,21,33,Mijen
11,21,33,Demak
12,21,33,Bonang
13,21,33,Wedung
14,21,33,Kebonagung
01,22,33,Getasan
02,22,33,Tengaran
03,22,33,Susukan
04,22,33,Suruh
05,22,33,Pabelan
06,22,33,Tuntang
07,22,33,Banyubiru
08,22,33,Jambu
09,22,33,Sumowono
10,22,33,Ambarawa
11,22,33,Bawen
12,22,33,Bringin
13,22,33,Bergas
15,22,33,Pringapus
16,22,33,Bancak
17,22,33,Kaliwungu
18,22,33,Ungaran Barat
19,22,33,Ungaran Timur
20,22,33,Bandungan
01,23,33,Bulu
02,23,33,Tembarak
03,23,33,Temanggung
04,23,33,Pringsurat
05,23,33,Kaloran
06,23,33,Kandangan
07,23,33,Kedu
08,23,33,Parakan
09,23,33,Ngadirejo
10,23,33,Jumo
11,23,33,Tretep
12,23,33,Candiroto
13,23,33,Kranggan
14,23,33,Tlogomulyo
15,23,33,Selopampang
16,23,33,Bansari
17,23,33,Kledung
18,23,33,Bejen
19,23,33,Wonoboyo
20,23,33,Gemawang
01,24,33,Plantungan
02,24,33,Pageruyung (Pagerruyung)
03,24,33,Sukorejo
04,24,33,Patean
05,24,33,Singorojo
06,24,33,Limbangan
07,24,33,Boja
08,24,33,Kaliwungu
09,24,33,Brangsong
10,24,33,Pegandon
11,24,33,Gemuh
12,24,33,Weleri
13,24,33,Cepiring
14,24,33,Patebon
15,24,33,Kendal
16,24,33,Rowosari
17,24,33,Kangkung
18,24,33,Ringinarum
19,24,33,Ngampel
20,24,33,Kaliwungu Selatan
01,25,33,Wonotunggal
02,25,33,Bandar
03,25,33,Blado
04,25,33,Reban
05,25,33,Bawang
06,25,33,Tersono
07,25,33,Gringsing
08,25,33,Limpung
09,25,33,Subah
10,25,33,Tulis
11,25,33,Batang
12,25,33,Warungasem
13,25,33,Kandeman
14,25,33,Pecalungan
15,25,33,Banyuputih
01,26,33,Kandangserang
02,26,33,Paninggaran
03,26,33,Lebakbarang
04,26,33,Petungkriyono (Petungkriono)
05,26,33,Talun
06,26,33,Doro
07,26,33,Karanganyar
08,26,33,Kajen
09,26,33,Kesesi
10,26,33,Sragi
11,26,33,Bojong
12,26,33,Wonopringgo
13,26,33,Kedungwuni
14,26,33,Buaran
15,26,33,Tirto
16,26,33,Wiradesa
17,26,33,Siwalan
18,26,33,Karangdadap
19,26,33,Wonokerto
01,27,33,Moga
02,27,33,Pulosari
03,27,33,Belik
04,27,33,Watukumpul
05,27,33,Bodeh
06,27,33,Bantarbolang
07,27,33,Randudongkal
08,27,33,Pemalang
09,27,33,Taman
10,27,33,Petarukan
11,27,33,Ampelgading
12,27,33,Comal
13,27,33,Ulujami
14,27,33,Warungpring
01,28,33,Margasari
02,28,33,Bumijawa
03,28,33,Bojong
04,28,33,Balapulang
05,28,33,Pagerbarang
06,28,33,Lebaksiu
07,28,33,Jatinegara
08,28,33,Kedungbanteng (Kedung Banteng)
09,28,33,Pangkah
10,28,33,Slawi
11,28,33,Adiwerna
12,28,33,Talang
13,28,33,Dukuhturi
14,28,33,Tarub
15,28,33,Kramat
16,28,33,Suradadi (Surodadi)
17,28,33,Warureja (Warurejo)
18,28,33,Dukuhwaru
01,29,33,Salem
02,29,33,Bantarkawung
03,29,33,Bumiayu
04,29,33,Paguyangan
05,29,33,Sirampog
06,29,33,Tonjong
07,29,33,Jatibarang
08,29,33,Wanasari
09,29,33,Brebes
10,29,33,Songgom
11,29,33,Kersana
12,29,33,Losari
13,29,33,Tanjung
14,29,33,Bulakamba
15,29,33,Larangan
16,29,33,Ketanggungan
17,29,33,Banjarharjo
01,71,33,Magelang Selatan
02,71,33,Magelang Utara
03,71,33,Magelang Tengah
01,72,33,Laweyan
02,72,33,Serengan
03,72,33,Pasar Kliwon
04,72,33,Jebres
05,72,33,Banjarsari
01,73,33,Sidorejo
02,73,33,Tingkir
03,73,33,Argomulyo
04,73,33,Sidomukti
01,74,33,Semarang Tengah
02,74,33,Semarang Utara
03,74,33,Semarang Timur
04,74,33,Gayamsari
05,74,33,Genuk
06,74,33,Pedurungan
07,74,33,Semarang Selatan
08,74,33,Candisari
09,74,33,Gajahmungkur (Gajah Mungkur)
10,74,33,Tembalang
11,74,33,Banyumanik
12,74,33,Gunungpati
13,74,33,Semarang Barat
14,74,33,Mijen
15,74,33,Ngaliyan
16,74,33,Tugu
01,75,33,Pekalongan Barat
02,75,33,Pekalongan Timur
03,75,33,Pekalongan Utara
04,75,33,Pekalongan Selatan
01,76,33,Tegal Barat
02,76,33,Tegal Timur
03,76,33,Tegal Selatan
04,76,33,Margadana
01,01,34,Temon
02,01,34,Wates
03,01,34,Panjatan
04,01,34,Galur
05,01,34,Lendah
06,01,34,Sentolo
07,01,34,Pengasih
08,01,34,Kokap
09,01,34,Girimulyo
10,01,34,Nanggulan
11,01,34,Samigaluh
12,01,34,Kalibawang
01,02,34,Srandakan
02,02,34,Sanden
03,02,34,Kretek
